course_code,course_name,department,teacher,credits,enrollment,class_capacity,teaching_class,campus,course_type,schedule_text,has_virtual_schedule,is_weekend_course,time_bucket
CHEM1302,大学化学实验,化学化工学院,张川,1.0,28,28.0,(2025-2026-1)-CHEM1302-25,闵行,必修,星期四第6-9节{2-6周},False,False,afternoon
ED2406,人工智能与艺术设计,设计学院,刘小凯,2.0,15,24.0,(2025-2026-1)-ED2406-01,闵行,限选,星期四第6-9节{1-8周},False,False,afternoon
HD1201,艺术基础1,设计学院,孔繁强,2.0,18,18.0,(2025-2026-1)-HD1201-01,闵行,必修,星期四第6-9节{1-8周},False,False,afternoon
HD1201,艺术基础1,设计学院,马红冰,2.0,19,19.0,(2025-2026-1)-HD1201-02,闵行,必修,星期四第6-9节{1-8周},False,False,afternoon
HD1201,艺术基础1,设计学院,陈雨桐,2.0,19,19.0,(2025-2026-1)-HD1201-03,闵行,必修,星期四第6-9节{1-8周},False,False,afternoon
CHEM1302,大学化学实验,化学化工学院,王仕峰,1.0,30,30.0,(2025-2026-1)-CHEM1302-23,闵行,必修,星期四第6-9节{7-10周},False,False,afternoon
CHEM1302,大学化学实验,化学化工学院,董朝青,1.0,30,30.0,(2025-2026-1)-CHEM1302-26,闵行,必修,星期四第6-9节{7-10周},False,False,afternoon
BIO3701,遗传学实验,生命科学技术学院,秦敏君,1.0,20,25.0,(2025-2026-1)-BIO3701-01,闵行,必修,星期四第6-9节{2-12周},False,False,afternoon
CHEM1302,大学化学实验,化学化工学院,钱昆,1.0,26,26.0,(2025-2026-1)-CHEM1302-24,闵行,必修,星期四第6-9节{11-14周},False,False,afternoon
CHEM1302,大学化学实验,化学化工学院,王大力,1.0,28,28.0,(2025-2026-1)-CHEM1302-27,闵行,必修,星期四第6-9节{11-14周},False,False,afternoon
BIO2753,生物学实验一,致远学院,张霞,1.5,37,37.0,(2025-2026-1)-BIO2753-01,闵行,必修,星期四第6-9节{3-14周},False,False,afternoon
BIO2602,生物化学实验,生命科学技术学院,丛峰松,1.5,28,60.0,(2025-2026-1)-BIO2602-01,闵行,必修,星期四第6-9节{2-15周},False,False,afternoon
DES2401,设计与心理学,设计学院,戴力农,2.0,12,12.0,(2025-2026-1)-DES2401-01,闵行,限选,星期四第6-9节{9-16周},False,False,afternoon
BI903,生命科学实验探索,生命科学技术学院,欧一新,2.0,30,30.0,(2025-2026-1)-BI903-02,闵行,通识核心课程,星期四第6-9节{8-16周},False,False,afternoon
PHAR3224,药剂学实验,药学院,陈剑,1.5,35,37.0,(2025-2026-1)-PHAR3224-01,闵行,必修,星期四第6-9节{5-16周},False,False,afternoon
CHEM1304,无机化学实验,化学化工学院,葛志磊,1.0,30,29.0,(2025-2026-1)-CHEM1304-07,闵行,必修,星期四第6-9节{2-16周},False,False,afternoon
CHEM1304,无机化学实验,化学化工学院,戚嵘嵘,1.0,30,26.0,(2025-2026-1)-CHEM1304-08,闵行,必修,星期四第6-9节{2-16周},False,False,afternoon
CHEM1304,无机化学实验,化学化工学院,贾金平,1.0,30,30.0,(2025-2026-1)-CHEM1304-09,闵行,必修,星期四第6-9节{2-16周},False,False,afternoon
LA3319,区域景观规划,设计学院,王玲,4.0,16,16.0,(2025-2026-1)-LA3319-01,闵行,限选,星期四第6-9节{1-16周},False,False,afternoon
PHY1401,物理学实验导论,物理与天文学院,王宇兴,2.0,76,76.0,(2025-2026-1)-PHY1401-02,闵行,必修,星期四第6-9节{1-16周},False,False,afternoon
PHY8405,现代物理与天文专题（粒子与核物理类）：强激光(研）,研究生院,陈民;谢国强,1.0,0,10.0,PHY8405-072-M01,闵行,nan,星期四第9-10节{1-4周},False,False,mixed
PHY8511,现代物理与天文专题（粒子与核物理类）：核物理(研）,研究生院,黄俊挺,1.0,0,10.0,PHY8511-072-M01,闵行,nan,星期四第9-10节{5-8周},False,False,mixed
PSY1202,大学生心理健康,学指委（学生处、团委、人武部）合署,易晓明,2.0,55,60.0,(2025-2026-1)-PSY1202-02,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
KE1101,体育（5）,体育系,赵军民,1.0,29,30.0,(2025-2026-1)-KE1101-04,闵行,公共选修课,星期四第9-10节{1-8周},False,False,mixed
KE1101,体育（5）,体育系,朱慧芳,1.0,19,30.0,(2025-2026-1)-KE1101-11,闵行,公共选修课,星期四第9-10节{1-8周},False,False,mixed
MSE0102,材料的乐趣,材料科学与工程学院,梁加淼,1.0,0,30.0,(2025-2026-1)-MSE0102-01,闵行,新生研讨课,星期四第9-10节{1-8周},False,False,mixed
PSY1202C03,我和我的人生小伙伴：自我探索与人际交往,学指委（学生处、团委、人武部）合署,杨波怡,2.0,48,34.0,(2025-2026-1)-PSY1202C03-01,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
PSY1202C04,自我探索：多元艺术形式赋能心理成长,学指委（学生处、团委、人武部）合署,胡文婷,2.0,39,34.0,(2025-2026-1)-PSY1202C04-02,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
PSY1202C07,学习心理与自我成长,学指委（学生处、团委、人武部）合署,张兴旭,2.0,38,34.0,(2025-2026-1)-PSY1202C07-02,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
PSY1202C09,知己悦己——大学生的适应与情绪调节,学指委（学生处、团委、人武部）合署,薛璟,2.0,43,24.0,(2025-2026-1)-PSY1202C09-02,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
PSY1202C19,心理探索之旅：与内心同频，与他人共振,学指委（学生处、团委、人武部）合署,赵敬雯,2.0,45,34.0,(2025-2026-1)-PSY1202C19-02,闵行,必修,星期四第9-10节{1-8周},False,False,mixed
GE6001,学术写作、规范与伦理（研）,研究生院,金大卫,1.0,0,1.0,GE6001-09000-X01,徐汇,nan,星期四第9-10节{2-9周},False,False,mixed
GE6001,学术写作、规范与伦理（研）,研究生院,崔胜胜,1.0,0,5.0,GE6001-035-M01,闵行,nan,星期四第9-10节{2-9周},False,False,mixed
BIO0105,遗传发育与精神神经疾病,生命科学技术学院,李丹,1.0,86,30.0,(2025-2026-1)-BIO0105-01,闵行,新生研讨课,星期四第9-10节{9-16周},False,False,mixed
PHY8510,现代物理与天文专题（粒子与核物理类）：新物理(研）,研究生院,葛韶锋,1.0,0,10.0,PHY8510-072-M01,闵行,nan,星期四第9-10节{9-12周},False,False,mixed
BIO0102,微生物基因组学与抗菌素耐药性,生命科学技术学院,欧竑宇,1.0,100,30.0,(2025-2026-1)-BIO0102-01,闵行,新生研讨课,星期四第9-10节{5-12周},False,False,mixed
BIO2240,微生物学讨论课,生命科学技术学院,周宁一,1.0,36,40.0,(2025-2026-1)-BIO2240-01,闵行,必修,星期四第9-10节{2-16周(双)},False,False,mixed
PHY8509,现代物理与天文专题（粒子与核物理类）：粒子物理(研）,研究生院,肖梦姣,1.0,0,10.0,PHY8509-072-M01,闵行,nan,星期四第9-10节{13-16周},False,False,mixed
KE1101,体育（5）,体育系,赵军民,1.0,30,30.0,(2025-2026-1)-KE1101-05,闵行,公共选修课,星期四第9-10节{9-16周},False,False,mixed
PSY1202C03,我和我的人生小伙伴：自我探索与人际交往,学指委（学生处、团委、人武部）合署,杨波怡,2.0,23,34.0,(2025-2026-1)-PSY1202C03-02,闵行,必修,星期四第9-10节{9-16周},False,False,mixed
PSY1202C04,自我探索：多元艺术形式赋能心理成长,学指委（学生处、团委、人武部）合署,胡文婷,2.0,2,34.0,(2025-2026-1)-PSY1202C04-03,闵行,必修,星期四第9-10节{9-16周},False,False,mixed
PSY1202C07,学习心理与自我成长,学指委（学生处、团委、人武部）合署,张兴旭,2.0,7,34.0,(2025-2026-1)-PSY1202C07-03,闵行,必修,星期四第9-10节{9-16周},False,False,mixed
PSY1202C09,知己悦己——大学生的适应与情绪调节,学指委（学生处、团委、人武部）合署,薛璟,2.0,10,31.0,(2025-2026-1)-PSY1202C09-01,闵行,必修,星期四第9-10节{9-16周},False,False,mixed
PSY1202C19,心理探索之旅：与内心同频，与他人共振,学指委（学生处、团委、人武部）合署,赵敬雯,2.0,22,34.0,(2025-2026-1)-PSY1202C19-03,闵行,必修,星期四第9-10节{9-16周},False,False,mixed
CHN3404,中国经济与政治,人文学院,陈爱国,2.0,33,36.0,(2025-2026-1)-CHN3404-02,徐汇,限选,星期四第9-10节{1-16周},False,False,mixed
ECON3608,环境经济学,安泰经济与管理学院,尹海涛,2.0,40,40.0,(2025-2026-1)-ECON3608-03,徐汇,限选,星期四第9-10节{1-16周},False,False,mixed
LAW3805,著作权法,凯原法学院,王杰,2.0,21,72.0,(2025-2026-1)-LAW3805-01,徐汇,限选,星期四第9-10节{1-16周},False,False,mixed
CS1962,在线算法,致远学院,张宇昊,2.0,33,56.0,(2025-2026-1)-CS1962-01,闵行,限选,星期四第9-10节{1-16周},False,False,mixed
ENVR4408,环境大气科学,环境科学与工程学院,赵岳,2.0,5,36.0,(2025-2026-1)-ENVR4408-01,闵行,限选,星期四第9-10节{1-16周},False,False,mixed
CHN2326,古代汉语(1）,人文学院,吕浩,2.0,40,45.0,(2025-2026-1)-CHN2326-02,闵行,必修,星期四第9-10节{1-16周},False,False,mixed
MUSI1112,乐理基础与歌曲写作,人文学院,迪力夏提·达吾提,2.0,20,20.0,(2025-2026-1)-MUSI1112-01,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
MUSI1114,艺术歌曲演唱与技巧训练,人文学院,秦路,2.0,20,20.0,(2025-2026-1)-MUSI1114-01,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
FL1123,英语口语基础,外国语学院,林苡,2.0,30,30.0,(2025-2026-1)-FL1123-01,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
ART1131,表演艺术实践,人文学院,刘东麟,2.0,20,20.0,(2025-2026-1)-ART1131-02,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
JC3205,新媒体与数字文化,媒体与传播学院,吴舫,2.0,29,30.0,(2025-2026-1)-JC3205-01,闵行,必修,星期四第9-10节{1-16周},False,False,mixed
PE001C34,室内高尔夫,体育系,杨光,1.0,31,24.0,(2025-2026-1)-PE001C34-04,闵行,必修,星期四第9-10节{1-16周},False,False,mixed
PSY1008,心理学与脑科学技术,溥渊未来技术学院,李卫东,2.0,60,60.0,(2025-2026-1)-PSY1008-01,闵行,通识核心课程,星期四第9-10节{1-16周},False,False,mixed
PS912,心理与行为,安泰经济与管理学院,王青,2.0,40,40.0,(2025-2026-1)-PS912-01,闵行,通识核心课程,星期四第9-10节{1-16周},False,False,mixed
AI1104,人工智能技术及应用,计算机学院,孔令和,2.0,30,30.0,(2025-2026-1)-AI1104-01,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
AM016,网络环境下的文科信息检索,图书馆,陆宏弟,2.0,23,30.0,(2025-2026-1)-AM016-02,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
AU7032,高等优化方法(研）,研究生院,宁超,2.0,0,10.0,AU7032-032-M01,闵行,nan,星期四第9-10节{1-16周},False,False,mixed
AI3608,生物信息学,电子信息与电气工程学院,李金金,2.0,20,70.0,(2025-2026-1)-AI3608-01,闵行,限选,星期四第9-10节{1-16周},False,False,mixed
BIO1003,生命伦理学,致远学院,蒋群,2.0,18,30.0,(2025-2026-1)-BIO1003-01,闵行,通识核心课程,星期四第9-10节{1-16周},False,False,mixed
BM021,急救与自救,校医院,刘金生,2.0,50,50.0,(2025-2026-1)-BM021-01,闵行,公共选修课,星期四第9-10节{1-16周},False,False,mixed
BME3304,生物医学图像处理(1),生物医学工程学院,郑国焱,2.0,47,47.0,(2025-2026-1)-BME3304-01,闵行,"交叉课程,限选",星期四第9-10节{1-16周},False,False,mixed
